Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1289,10938577,demirarikan,"2023-09-19 13:46:36",0.78793,1,demirarikan
1290,10882014,"Kuba Kościan","2023-09-20 13:20:46",0.78793,3,kubakocian
1291,10859424,JiaaoLiGray,"2023-09-23 19:21:30",0.78793,1,jiaaoligray
1292,10950193,"Marc-Andre Talbot","2023-09-28 18:35:45",0.78793,5,marcandretalbot
1293,11029441,"Takafumi Otsuka DP","2023-10-07 17:06:18",0.78793,7,takafumiotsukadp
1294,11031844,YuYang_buaa,"2023-10-09 09:25:42",0.78793,3,yuyangbuaa
1295,11070164,"Johanna Lidholm","2023-10-14 20:43:04",0.78793,1,johannalidholm
1296,11082790,"Jim Branigan","2023-10-17 05:29:26",0.78793,1,jimbranigan
1297,11034701,arthur111,"2023-10-21 16:29:36",0.78793,7,arthur111
1298,10858047,SongzhAAA,"2023-09-02 14:11:49",0.78770,3,songzhaaa
1299,10929651,"Shahid Farhan W.S","2023-09-19 21:25:39",0.78770,19,shahidfarhanws
1300,10953229,"Harshit C Mehta","2023-09-25 16:06:04",0.78770,1,harshitcmehta
1301,11029183,tatsukichi,"2023-10-09 09:54:37",0.78770,1,tatsukichi
1302,11035569,"Midterm Group A 2","2023-10-11 20:54:01",0.78770,1,"jenellelouis,shanyataylor,zidanebyron"
1303,11046348,"Thanh San","2023-10-12 16:16:38",0.78770,3,thanhsan
1304,11094361,koxuan,"2023-10-20 01:18:34",0.78770,2,koxuan
1305,11136055,wdl,"2023-10-28 11:35:36",0.78770,1,wouterdeligt
1306,11084940,"Stanley Ho Tak Lam","2023-10-31 14:59:18",0.78770,3,stanleyhotaklam
1307,10765104,"David in the Park","2023-09-05 16:35:25",0.78746,1,chyukpark
1308,10871200,"Javier Romero","2023-09-10 12:28:07",0.78746,4,draculcodes
1309,10919233,shiroisapen,"2023-09-15 06:42:41",0.78746,1,shiroisapen
1310,9930368,"TTT TERRY","2023-09-20 06:23:12",0.78746,1,tttterry
1311,10942691,"Elizaveta Krylova","2023-09-20 14:02:16",0.78746,1,elizavetakrylova
1312,10964306,FergussoJr,"2023-09-25 06:10:37",0.78746,1,rakaip
1313,10995024,razorleaf101,"2023-10-07 19:29:30",0.78746,2,razorleaf101
1314,11003186,"Shneideur Bredy","2023-10-08 00:47:51",0.78746,8,shneideurbredy
1315,10997453,CruxAI,"2023-10-06 15:18:23",0.78746,3,"muhammadaliml,uktamnishonov"
1316,11032717,udaykumar,"2023-10-08 08:26:54",0.78746,1,jiguday
1317,11072195,"Aayan Mapara","2023-10-15 07:32:09",0.78746,1,amapara
1318,11073443,"Andre Moreira","2023-10-17 09:33:22",0.78746,11,memology73
1319,11088191,"Robert Zywno","2023-10-17 22:19:41",0.78746,1,bobiq11
1320,11036713,"Kevin Abraham","2023-10-18 05:55:24",0.78746,1,kevinabraham67
1321,11090915,"Vidushi Srivastava","2023-10-18 10:17:33",0.78746,1,vidushisrivastava
1322,11087529,dnbhm,"2023-10-19 08:30:57",0.78746,5,dnbhmh
1323,11130483,"suraj bisht","2023-10-30 13:20:07",0.78746,3,surajbisht
1324,10842186,"SHAHZOD ABDASHEV","2023-09-02 05:23:37",0.78723,1,shahzodabdashev
1325,9912135,Hariaz,"2023-09-03 12:51:07",0.78723,1,hariaz
1326,10868967,ken141,"2023-09-05 01:15:13",0.78723,1,ken141
1327,10871377,Abarazi,"2023-09-06 09:52:01",0.78723,1,abarazi
1328,10846831,"Eshna Reza","2023-09-12 00:28:56",0.78723,1,eshnareza1
1329,10906512,LyleChen,"2023-09-13 06:32:21",0.78723,1,lylechen8623
1330,10919201,伊藤楓舞,"2023-09-15 06:24:15",0.78723,1,fuuma0000
1331,10934189,yonedaaa,"2023-09-18 14:24:51",0.78723,1,yonedaaa
1332,11018689,The7e6i,"2023-10-07 04:03:04",0.78723,3,the7e6i
1333,10988015,"SANDEEP BORA","2023-10-09 08:32:59",0.78723,2,sandeepbora
1334,11078903,"Igor Aranovsky","2023-10-16 18:26:41",0.78723,3,igoraranovsky
1335,11048331,DenizBilgin,"2023-10-21 21:01:13",0.78723,9,denizbilginn
1336,10874386,"Hubert Kozlowski","2023-10-24 16:11:59",0.78723,1,psytakiejakty
1337,10821443,"Sarina Abbasi","2023-09-02 14:05:17",0.78700,2,sarinaabbasi
1338,10842733,"Jingqi Duan","2023-09-06 04:40:44",0.78700,1,jingqiduan
1339,10919222,槇本瑛太,"2023-09-15 06:51:18",0.78700,1,makimotoeita
1340,10919207,ryomo0797,"2023-09-15 07:20:35",0.78700,1,ryomo0797
1341,10919381,藤木大地,"2023-09-15 07:38:57",0.78700,1,mikannooujya
1342,10927536,"George Volionitakis","2023-09-17 20:07:38",0.78700,3,georgevolionitakis
1343,10968041,"Korbinian Mühlberger","2023-09-25 19:40:16",0.78700,1,korbinianmhlberger
1344,10993142,"Nan F","2023-10-02 05:57:23",0.78700,1,uuuumminff
1345,10995140,"Aditya Panchal","2023-10-03 07:45:56",0.78700,2,adityak957
1346,11099628,rkoshi,"2023-10-20 06:39:10",0.78700,1,rkoshi
1347,11102544,TaoMudHanz,"2023-10-20 14:41:02",0.78700,1,taomudhanz
1348,11076950,com2310,"2023-10-26 02:06:10",0.78700,5,com2310
1349,11136501,Bhava_45,"2023-10-26 16:00:01",0.78700,1,bhava45
1350,11165428,"Isaac Miller","2023-11-01 00:34:50",0.78700,1,isaacbmiller
1351,10857425,"Guna P","2023-09-04 13:59:56",0.78676,1,guna81
1352,10876103,"Abhishek #5","2023-09-06 19:07:29",0.78676,3,abhi774u
1353,10882442,Terzinator,"2023-09-07 15:23:26",0.78676,2,terzinator
1354,10868156,"M Abrar Muhit","2023-09-08 11:48:41",0.78676,6,mabrarmuhit
1355,10919278,pom,"2023-09-15 06:46:08",0.78676,1,pompom11
1356,10919237,永田剛毅,"2023-09-15 07:27:02",0.78676,1,s2222068
1357,10921706,"Abhishek Chaudhari","2023-09-17 07:27:26",0.78676,1,abhishekchaudharii
1358,10932840,"Gaurav Tulsani","2023-09-19 08:10:18",0.78676,1,gauravtulsani
1359,10953872,"soham tripathy","2023-09-22 14:24:13",0.78676,5,sohamtripathy
1360,10962308,Shashank1209,"2023-09-24 17:30:38",0.78676,1,shashank1209
1361,10944261,"Abhishek Vidhate","2023-09-27 13:29:46",0.78676,7,abhishekvdev2099
1362,10997895,deepm297,"2023-10-03 16:51:55",0.78676,10,deepm297
1363,11046268,Yahia_ddz,"2023-10-12 19:19:50",0.78676,2,yahiaddz
1364,11067863,JiYuanZhang,"2023-10-14 10:05:52",0.78676,1,kitsuha
1365,11084843,"Thomas Bernhard","2023-10-17 09:49:52",0.78676,1,tbernhard87
1366,11104767,SHARIF33,"2023-10-20 22:58:59",0.78676,1,sharif33
1367,11105181,"Kareem Hassan Mahfouz","2023-10-21 17:53:00",0.78676,3,kareemhassanmahfouz
1368,8292517,"Pranoy Santhosh M","2023-10-27 18:11:04",0.78676,6,pranoysanthoshm
1369,10147908,Anmol03kumar,"2023-10-30 16:42:26",0.78676,1,anmol03kumar
1370,10833501,"Alexander Nikulin","2023-09-02 17:52:03",0.78653,1,alexclend
1371,10869312,gerocastano8,"2023-09-05 17:47:29",0.78653,2,gerocastano8
1372,10919208,pakuhwami,"2023-09-15 04:42:52",0.78653,1,pakuhwami
1373,10919219,suzu567,"2023-09-15 06:50:42",0.78653,1,suzu567
1374,10950498,"Manuel Jose Parra","2023-09-23 18:31:58",0.78653,1,manueljoseparra
1375,10025040,Mirodn,"2023-09-30 19:21:54",0.78653,1,mirodata
1376,11122610,"Svetlana Gajnc","2023-10-24 13:16:33",0.78653,1,svetlanagajnc
1377,11129265,asuyab,"2023-10-25 10:49:32",0.78653,1,asuyab
1378,11140381,"Tolga Ozgun","2023-10-27 20:34:18",0.78653,1,tolgaozgun
1379,9521382,ZENR,"2023-10-30 08:11:32",0.78653,1,zenr123
1380,10864513,Nicknicknick2.0,"2023-09-04 20:53:09",0.78629,1,nicknicknick20
1381,10873278,"Hemish Veeraboina","2023-09-09 05:25:24",0.78629,2,hemishveeraboina
1382,10851725,"Philippe de Saint Seine","2023-09-14 15:26:18",0.78629,3,philippedesaintseine
1383,10919245,s2222020,"2023-09-15 06:43:31",0.78629,1,s2222020
1384,10890016,rubilaxyt,"2023-09-15 21:12:50",0.78629,3,rubilaxyt
1385,10933346,"Michael HAJAGE","2023-09-18 14:18:06",0.78629,3,jackosaja
1386,10927424,"Roiko Andrii","2023-09-18 15:29:40",0.78629,10,roykoandriy
1387,10936919,"Rutwik Dhongde","2023-09-21 16:25:15",0.78629,2,rutwikdhongde
1388,10988581,"Md. Sumon Ali","2023-09-29 20:52:05",0.78629,1,mdsumonali02
1389,10855322,"Shrivar Singh","2023-10-04 18:34:54",0.78629,1,shrivarsingh
1390,11053200,"Midterm Group A 3","2023-10-13 19:09:20",0.78629,2,t0rpid
1391,11047702,Mic101*,"2023-10-14 02:13:02",0.78629,2,mic101
1392,11055926,"Lady Sander B Sapla","2023-10-14 03:11:00",0.78629,2,ladysanderbsapla
1393,11103770,"Lawrie G","2023-10-20 16:20:36",0.78629,1,lawrieg
1394,11069737,"Suchitra Nayak","2023-10-22 19:31:01",0.78629,1,suchi101
1395,11122357,"Stefan Ronacher","2023-10-24 10:09:54",0.78629,5,stefanronacher
1396,10966699,"Hiroki Onishi","2023-10-30 15:09:48",0.78629,1,hirokionishi
1397,10875899,"Cristian Brugnara","2023-09-07 21:02:25",0.78606,1,cristianbrugnara
1398,10919244,岸本宇泰,"2023-09-15 07:09:06",0.78606,1,kisimotoudai
1399,10919485,渡邊はるな,"2023-09-15 07:09:17",0.78606,1,haruna033
1400,10917284,nadie,"2023-09-17 13:53:42",0.78606,3,nadie280
1401,10915551,"Harsh Patel #2","2023-09-18 21:56:12",0.78606,3,harshpatelind13
1402,10891944,"John Pospisil","2023-09-24 17:15:01",0.78606,2,audiofreak7
1403,10767451,Juli26,"2023-09-25 12:36:27",0.78606,3,juli26
1404,10968187,"Martin Berg Alstad","2023-09-27 11:48:01",0.78606,5,martinbergalstad
1405,11001585,yaozile123,"2023-10-02 22:24:37",0.78606,1,yaozile123
1406,11027386,CodeLifeCL,"2023-10-07 04:54:41",0.78606,2,codelifecl
1407,10962125,skbeqp,"2023-10-09 16:32:22",0.78606,3,skbeqp
1408,11041394,"Data Science2023","2023-10-09 22:46:11",0.78606,1,"chervauntelewis,melissaferreras,savannahcarroll7,xiaoyuharris"
1409,11066424,DOJade,"2023-10-14 01:40:25",0.78606,1,dojade
1410,11073425,SanketP.176,"2023-10-16 09:10:45",0.78606,1,sanky176
1411,11058988,"MG +×","2023-10-17 19:07:33",0.78606,1,rajatkumar30
1412,11090702,"KUAI JIAKANG","2023-10-18 17:50:20",0.78606,1,kuaijiakang
1413,11048552,DaffyDuck,"2023-10-21 08:07:57",0.78606,7,hsaidcankurtaran
1414,10991718,"Sourav Kumar Das15","2023-10-23 08:22:54",0.78606,3,souravkumardas15
1415,11139585,"Rohita Lakshmi Vasavi","2023-10-27 06:46:41",0.78606,1,rohitalakshmivasavi
1416,11153098,unibody,"2023-10-30 08:06:17",0.78606,2,unibody
1417,10861426,"Kanika Agarwal","2023-09-02 18:31:30",0.78583,1,kanikaag
1418,10859828,"Rathna Kumar","2023-09-03 07:26:46",0.78583,1,rathnakumarm
1419,10859945,Missing,"2023-09-04 06:07:57",0.78583,7,missingdamark
1420,10873074,inch289,"2023-09-07 00:38:09",0.78583,3,inch289
1421,10918691,"Soumyadeep Biswas","2023-09-15 03:28:16",0.78583,1,imsoumya18
1422,10919210,Takemori,"2023-09-15 06:33:21",0.78583,1,takemori
1423,10983345,"S.CALWIN Parthibaraj","2023-10-05 17:21:08",0.78583,3,scalwinparthibaraj
1424,11049994,"Sebastien ''Motionstats''","2023-10-11 13:19:22",0.78583,1,sebastienmotionstats
1425,11055232,"Ismail Abouamal","2023-10-13 21:46:00",0.78583,1,ismailabouamal
1426,11081934,"Dav Jodhun","2023-10-16 23:45:26",0.78583,1,davjodhun
1427,11084180,LeungTien,"2023-10-17 10:20:06",0.78583,1,leungtien
1428,11126945,CVergnolle,"2023-10-25 02:47:31",0.78583,1,cvergnolle
1429,11139460,"Anisha Chowdhary","2023-10-27 06:14:38",0.78583,2,anishachowdhary
1430,11151457,"Serbanescu Georgian","2023-10-29 19:15:38",0.78583,1,serbanescugeorgian
1431,10932265,"Angry Cookieeee","2023-09-27 07:42:47",0.78559,3,"angrycookieeee,edwardcaowhitelun"
1432,10978003,"suraj lahariya","2023-09-28 14:55:15",0.78559,1,surajlahariya
1433,10991018,Detr1st,"2023-09-30 13:56:36",0.78559,1,detr1st
1434,10995830,"Mantsali Sekoli","2023-10-01 23:08:59",0.78559,1,mantsalisekoli
1435,11006484,查理冬明,"2023-10-03 15:18:23",0.78559,1,charlie123321
1436,9076382,"Aishwarya Mirashi","2023-10-05 09:49:17",0.78559,1,aishwaryamirashi
1437,11033734,"Simon Lundin","2023-10-08 12:58:58",0.78559,3,simonlundin
1438,11064203,"Syed Mohamad Tawseeq","2023-10-14 05:31:22",0.78559,1,syedmohamadtawseeq
1439,9693237,Aditya5400,"2023-10-19 05:09:33",0.78559,1,aditya5400
1440,11095762,"yuli wang","2023-10-19 09:31:15",0.78559,2,yuliwang333
1441,10989486,"Muhammad Ahmed3092","2023-10-25 17:16:14",0.78559,4,muhammadahmed3092
1442,10972384,"Nicolas Halim","2023-09-26 14:10:38",0.78536,1,nicolashalim
1443,10973164,"Di Scipio Lucas","2023-09-29 15:24:04",0.78536,2,discipiolucas
1444,10854567,ADS,"2023-10-05 20:02:58",0.78536,1,"adelodungbanjubola,alaameen1002,bukkyojo,idrisolalekan"
1445,9934116,YuguoC,"2023-10-15 08:28:04",0.78536,5,yuguoc
1446,11105712,SIVASKANDAN,"2023-10-21 06:05:21",0.78536,1,sivaskandan
1447,11115435,"Zeeshan Khan","2023-10-28 09:47:13",0.78536,1,zeeshankhan0503
1448,11147512,"Veral gupta","2023-10-29 11:42:33",0.78536,3,veralgupta
1449,10855521,"Gopithan Sivanesan","2023-09-04 14:18:12",0.78512,2,gopithansivanesan
1450,10922302,"Brian Ferguson","2023-09-15 16:42:38",0.78512,1,brianferguson
1451,10935513,"Anand Shende 1994","2023-09-22 20:51:41",0.78512,1,anandshende1994
1452,10952322,"Jungjun Park","2023-09-26 13:24:25",0.78512,5,jjpark07
1453,10984845,Nabimir,"2023-09-29 23:18:15",0.78512,1,nabimir
1454,10993264,"Cerina Yao","2023-10-01 02:57:57",0.78512,1,cerinayao
1455,10932960,"Ferapont Chueng","2023-10-07 09:07:35",0.78512,2,ferapontchueng
1456,10997181,"Joao Edison","2023-10-09 02:13:41",0.78512,35,joaoedison
1457,11073019,"AAKASH V JAIN","2023-10-15 18:11:04",0.78512,1,aakashvjain
1458,11081418,"ADITYA VARDHAN KAMMELA ","2023-10-16 20:58:14",0.78512,1,adityavardhankammela
1459,11081410,"Jatin Sehrawat","2023-10-16 20:58:58",0.78512,1,jatinsehrawat
1460,11092409,B.b.Lill,"2023-10-18 15:42:38",0.78512,1,myreprise
1461,11102175,"Ömer Şengül","2023-10-21 13:48:21",0.78512,3,merengl
1462,11139599,"G.V.N.S Indu Priya","2023-10-27 06:46:45",0.78512,1,gvnsindupriya
1463,10919211,pam5596,"2023-09-15 06:41:53",0.78489,1,pam5596
1464,10919487,kaki0424,"2023-09-15 06:57:23",0.78489,1,kaki0424
1465,10919306,"Jion Kato","2023-09-15 07:03:33",0.78489,1,jionkato
1466,10921163,sugayui,"2023-09-15 11:40:20",0.78489,1,sugayui
1467,10938256,"Hemateja Pulikanti","2023-09-19 14:52:26",0.78489,7,hemtejapulakanti
1468,9575904,"Aze Han","2023-09-21 03:27:54",0.78489,2,azehan
1469,10962638,"Hayat GOUHI","2023-09-27 13:28:45",0.78489,2,"hayatgouhi,kevinli3434,refaatkhaoula"
1470,10991638,"Mayank Bhardwaj","2023-10-01 08:44:10",0.78489,3,mayank1bhardwaj
1471,10990414,"Khalil Gao","2023-10-05 08:52:31",0.78489,6,khalilgao
1472,11055224,"MJ Schonhoeft","2023-10-12 04:50:42",0.78489,1,mjschonhoeft
1473,11019429,huangpei1993,"2023-10-14 05:32:31",0.78489,1,huangpei1993
1474,11070387,"Alican Kartal","2023-10-14 18:13:41",0.78489,1,krtlalican
1475,11091285,rickythijssen,"2023-10-19 15:55:23",0.78489,1,rickythijssen
1476,11099629,rrr_takahashi,"2023-10-20 07:23:40",0.78489,3,rrrtakahashi
1477,11121440,Sammu212,"2023-10-24 05:01:05",0.78489,2,sammu212
1478,10487614,🚀FNGR2MOON🚀,"2023-10-25 20:40:03",0.78489,2,"alexanderlu7,chuanyangz,yichenl0"
1479,11147746,PoghosyanHayk,"2023-10-29 12:24:30",0.78489,2,poghosyanhayk
1480,10853773,EtherealMz,"2023-09-04 12:37:34",0.78466,1,etherealmz
1481,10830728,"SHAIKH GUFRAN JABBAR","2023-09-06 11:32:30",0.78466,1,shaikhgufranjabbar
1482,10378006,"akita shohei","2023-09-15 06:24:05",0.78466,1,akitashohei
1483,10919490,"Fuka Nagatani","2023-09-15 06:50:03",0.78466,1,fukanagatani
1484,10919228,ogawashi,"2023-09-15 06:53:45",0.78466,1,ogawashi
1485,10878045,GetulioRS,"2023-09-27 01:49:39",0.78466,4,getuliors
1486,10858640,"Long Hoang Dang","2023-09-29 02:27:13",0.78466,1,longdang02
1487,11001694,Dixlofoz,"2023-10-03 09:14:55",0.78466,2,dixlofoz
1488,10775570,"Sasank Kanupuri","2023-10-04 11:43:12",0.78466,1,sasankkanupuri
1489,11017836,HenedioNeto,"2023-10-16 21:03:48",0.78466,5,henedioneto
1490,10987169,"Ben Brroughton","2023-10-10 16:18:50",0.78466,2,benbrroughton
1491,11076674,"Hariharan #2","2023-10-16 06:05:00",0.78466,2,hariharanalm
1492,9090869,"Emil Österberg","2023-09-03 14:41:54",0.78442,1,emilosterberg
1493,10609312,"Ehsanul Bashar Pranto","2023-09-15 15:26:58",0.78442,5,ehsanulbasharpranto
1494,10959445,"Elbahri Heni","2023-10-01 08:08:37",0.78442,4,elbahriheni
1495,9114633,"Bart Miller","2023-09-30 09:14:45",0.78442,1,bartmiller
1496,11005959,"Hironori. M","2023-10-03 14:23:09",0.78442,1,hironorim
1497,11068354,Killa12138,"2023-10-14 16:59:11",0.78442,1,killa12138
1498,9435480,"Bruno Nishimoto","2023-10-25 12:13:25",0.78442,1,brunonishimoto
1499,10862756,KISEKI0762,"2023-09-03 15:49:57",0.78419,1,kiseki0762
1500,10874773,Chen-Yang-Tien,"2023-09-08 04:07:33",0.78419,1,chenyangtien
1501,10895032,sanhun02,"2023-09-20 19:22:10",0.78419,5,sanhun02
1502,10897587,"yiyang tang","2023-09-17 01:53:41",0.78419,6,yiyangtang
1503,10919236,清水悠生,"2023-09-15 07:03:59",0.78419,1,s2222106
1504,10971533,Straw_Hats,"2023-09-26 10:45:00",0.78419,1,"shivam2811,sumitgargesh"
1505,11010899,"DANIEL Mueller","2023-10-05 04:44:38",0.78419,1,danielmueller81
1506,11041132,Okan,"2023-10-10 14:07:39",0.78419,6,okanak
1507,11044786,adesh,"2023-10-12 15:37:32",0.78419,1,adeshsudhir
1508,11085368,"Jan Grob","2023-10-17 13:00:10",0.78419,6,jangrob
1509,11154097,"Yasin Azarhazin","2023-10-30 13:29:13",0.78419,4,azarhazin
1510,10863936,lazy,"2023-09-06 10:00:56",0.78396,2,"mohamedsadadou,yaghmoracenbelmir"
1511,10842903,"Wilfrido Cortes Orozco","2023-09-07 17:33:32",0.78396,1,wilfridocortesorozco
1512,10841405,"Lenin Kennedy","2023-09-09 18:30:00",0.78396,1,"leninkennedy,shaileeyadav"
1513,10906221,"Pranjal Ameta","2023-09-16 04:49:59",0.78396,2,pranjalameta
1514,10971874,"Shahriar Kabir  ","2023-09-26 11:54:25",0.78396,1,shahriarkabir
1515,10991873,MegaPrime369,"2023-10-02 04:07:47",0.78396,6,megaprime369
1516,11064687,alien2327,"2023-10-13 15:48:45",0.78396,2,alien2327
1517,11061975,AbdullahR121,"2023-10-17 20:52:52",0.78396,2,abdullahr121
1518,11104585,"Felipe Tilkian","2023-10-21 20:07:54",0.78396,1,felipetilkian
1519,10866709,"Chiranth K S","2023-09-05 07:12:23",0.78372,1,chiranthksuresh
1520,10872573,startificial,"2023-09-05 21:05:26",0.78372,2,startificial
1521,10883633,"Yagiz Olmez","2023-09-08 02:03:16",0.78372,3,yagizolmez
1522,10895982,"Leander Jones","2023-09-12 09:09:44",0.78372,1,leanderjones
1523,10919224,森本悠太,"2023-09-15 06:51:12",0.78372,1,s2222081
1524,11102064,"THARUN VIKAS S S","2023-10-20 10:43:16",0.78372,2,tharunvikasss
1525,11114014,tirsaubut,"2023-10-23 06:32:07",0.78372,1,tirsaubut
1526,8928765,"George Wood-Leness","2023-10-30 13:29:14",0.78372,4,georgewoodleness
1527,11158656,"Abhishek Pandey","2023-10-31 02:03:40",0.78372,1,abhishekp74
1528,10900684,"Charlie Accurso","2023-09-12 05:21:25",0.78349,1,charlieaccurso
1529,10919197,yutoendo,"2023-09-15 07:23:57",0.78349,1,yutoendo
1530,10944941,"willian  oliveira gibin","2023-09-21 19:31:05",0.78349,2,willianoliveiragibin
1531,10858824,"Amit Sarkar","2023-09-29 12:49:26",0.78349,1,amitsarkar1262
1532,10808143,cicicc,"2023-10-01 01:08:15",0.78349,1,cicicc
1533,11102047,"KISHORE P","2023-10-20 10:54:14",0.78349,1,kishorep2004
1534,11131720,"Nikita Pilnenskiy","2023-10-25 20:39:52",0.78349,1,somacruz
1535,10865566,"Tim Xiao","2023-09-04 05:05:01",0.78325,1,timxiao
1536,10868552,rimarusama,"2023-09-05 06:04:57",0.78325,1,rimarusama
1537,10872457,"Tanny Libman","2023-09-08 22:06:31",0.78325,2,tannylibman
1538,10919286,"Aso Okada","2023-09-15 06:27:33",0.78325,1,aisokd
1539,10974727,"[Deleted] ef69f2bb-050b-41b5-afeb-f3073069e95a","2023-09-27 00:26:33",0.78325,1,del=994df892e6bd1c97
1540,9668711,godwinj877,"2023-09-30 04:43:10",0.78325,1,godwinj877
1541,10990037,"Marek Klimczak","2023-10-01 10:48:11",0.78325,1,marekklimczak
1542,11010602,"Anthony Jones Dr","2023-10-04 09:45:24",0.78325,1,anthonyjonesdr
1543,10961921,Mithras,"2023-10-09 18:33:32",0.78325,1,tirthankarmitra
1544,11103190,"Chaohai Ding","2023-10-21 10:11:30",0.78325,1,chaohaiding
1545,11110799,"Tavin Wang","2023-10-22 11:48:45",0.78325,1,tavinwang
1546,10725845,zzqbjt,"2023-09-03 10:06:24",0.78302,4,zzqbjt
1547,10860398,"Mayank Gupta","2023-09-03 11:32:00",0.78302,2,mayankgupta1609
1548,10896716,spaceship-titanic,"2023-09-11 12:15:39",0.78302,5,kadalimanoj
1549,10919209,Rikomui,"2023-09-15 06:30:32",0.78302,1,rikomui
1550,10919239,KONMIO,"2023-09-15 06:40:23",0.78302,1,konmio
1551,10957544,WANGYULONG,"2023-09-23 12:11:51",0.78302,2,newcanon
1552,10935201,"Sandile Desmond Mfazi","2023-10-02 19:43:22",0.78302,1,sandiledesmondmfazi
1553,11029631,Philvv,"2023-10-07 22:56:57",0.78302,1,philvv
1554,11152122,"Pedro Alberto Giberti","2023-10-30 00:20:12",0.78302,2,pedroalbertogiberti
1555,10622962,"arian naseri 083","2023-09-02 14:32:44",0.78279,1,ariannaseri083
1556,10881267,"Dheeraj Raina","2023-09-08 12:37:52",0.78279,2,dheerajraina
1557,10881865,"MADHAV KUMAR CHOUDHARY","2023-09-08 13:09:38",0.78279,1,madhavkumarchoudhary
1558,10879438,jeongminc,"2023-09-15 09:03:15",0.78279,8,jeongminc
1559,11039337,"Leonie Windeln","2023-10-09 13:43:47",0.78279,1,leoniewindeln
1560,11102214,antonio,"2023-10-25 09:24:02",0.78279,23,anmatma
1561,10863926,Naveen,"2023-09-03 16:11:47",0.78255,1,nanimack
1562,10904980,SgBoost,"2023-09-13 17:01:47",0.78255,8,dem0nsl4yer
1563,10919488,TakumiMaruyama,"2023-09-15 06:43:11",0.78255,1,qrs456
1564,10949861,"Hendra Kusumah","2023-09-21 22:06:37",0.78255,5,hendrasbmitb
1565,10916079,Kumar0401,"2023-09-26 06:03:51",0.78255,1,kumar0401
1566,10974030,bacobolivia,"2023-09-26 19:27:58",0.78255,1,bacobolivia
1567,10969904,pdheeraj2002,"2023-09-28 08:55:02",0.78255,1,pdheeraj2002
1568,11102056,"Megha Nandhini","2023-10-20 10:40:00",0.78255,1,meghanandhini
1569,10864987,"Mohamed Abderraouf","2023-09-04 19:50:25",0.78232,7,mohamedabderraouf
1570,10919253,"Noel Noah","2023-09-15 06:43:01",0.78232,1,noelnoah
1571,10927688,aftermiranda,"2023-09-17 03:27:05",0.78232,5,aftermiranda
1572,10931499,"Alex Wei","2023-09-19 23:18:16",0.78232,2,alexwei11
1573,10981423,ZzOnlyOne,"2023-09-28 10:02:25",0.78232,1,zzonlyone
1574,11053041,"Alejandro Vargas","2023-10-18 17:38:37",0.78232,1,sagravela
1575,11110063,melon-cc,"2023-10-26 05:55:10",0.78232,3,meloncc
1576,11136654,Henry03Lee,"2023-10-26 17:03:06",0.78232,1,henry03lee
1577,10863129,"LDT DFG (the genius)","2023-09-03 11:21:02",0.78209,1,ldtdfgthegenius
1578,10919493,kojimamizuha,"2023-09-15 06:51:28",0.78209,1,kojimamizuha
1579,8803707,kensan_hi3dpw,"2023-10-16 05:13:24",0.78209,4,kensanhi3dpw
1580,11087517,"Muhammet Yilmaz","2023-10-18 11:35:24",0.78209,2,muhammetyilmaz
1581,11128722,RMAyukiyama,"2023-10-26 01:45:55",0.78209,2,rmayukiyama
1582,10914070,"lacey zhou","2023-09-14 06:31:45",0.78185,1,laceyzhou
1583,10923932,ZengJK860,"2023-09-16 04:38:55",0.78185,2,zengjk860
1584,10891299,"Paria Naghizade","2023-09-24 16:25:33",0.78185,2,parianaghizade
1585,10984889,Austin_Gimza,"2023-10-09 02:37:18",0.78185,1,austingimza
1586,11114749,"Joren C","2023-10-27 10:35:07",0.78162,2,jorenc
1587,10156846,"Damar S","2023-09-05 13:44:05",0.78138,1,damars28
1588,11036150,"Alia Laws","2023-10-08 23:55:04",0.78138,2,alialaws
1589,11135294,"Ronald van de Pol","2023-10-26 20:33:19",0.78138,3,ronaldvandepol
1590,11143704,"Connor Turbyfill","2023-10-30 02:34:27",0.78138,5,connorturbyfill
1591,11102134,"NAGUL M K 21MTR050","2023-10-31 17:54:01",0.78138,10,nagulmk21mtr050
1592,10896017,"Harsh Kumar #2","2023-09-13 06:09:48",0.78115,5,harshkumar19
1593,10919494,"Takasaki Ryota","2023-09-15 06:45:41",0.78115,1,takasakiryota
1594,10960109,MihirDave44,"2023-09-24 09:01:24",0.78115,1,mihirdave44
1595,11044039,"Thirukumaran V T","2023-10-11 05:29:36",0.78115,1,thirukumaranvt
1596,11122241,"Nikolaos Tziatzios","2023-10-24 11:43:17",0.78115,3,nikolaostziatzios
1597,10914455,wangmz,"2023-09-14 10:05:29",0.78092,8,wangmz666
1598,10957388,"Vivek N. Soren","2023-09-23 12:01:55",0.78092,1,nervegear
1599,10791974,"Alexander Cumberworth","2023-09-25 09:59:58",0.78092,1,alexandercumberworth
1600,11074369,"Daksh Mahajan","2023-10-29 08:41:09",0.78092,1,daksh0110
1601,11152807,MW2023MW,"2023-10-30 08:32:07",0.78092,1,mw2023mw
1602,10938422,"NIKHIL PHANEENDRA TUMMALA","2023-09-19 13:25:05",0.78068,1,nikhilt1911
1603,11034040,Murad_Pitafi,"2023-10-18 01:10:28",0.78068,5,muradpitafi
